2013-12-29 12:18:40 - INFO  --> ID	Username	Valid	Invalid	Percentage	Payout		Donation	Fee 
2014-01-04 15:54:07 - INFO  --> 21	WTQ282859849	66	19.5	2.55121763	1.27560882	0.00000000	0.02551218 
2014-01-04 15:54:08 - INFO  --> 207	ttffvi	78.75	1.25	3.04406649	1.52203325	0.00000000	0.03044067 
2014-01-04 15:54:08 - INFO  --> 130	spectre6789	80	0	3.09238500	1.54619250	0.00000000	0.03092385 
2014-01-04 15:54:08 - INFO  --> 161	shiyu	40	0	1.54619250	0.77309625	0.00000000	0.01546193 
2014-01-04 15:54:08 - INFO  --> 37	qwe57001	10	0	0.38654813	0.19327407	0.00000000	0.00386548 
2014-01-04 15:54:08 - INFO  --> 210	quick_zh	80	0	3.09238500	1.54619250	0.00000000	0.03092385 
2014-01-04 15:54:08 - INFO  --> 202	qq1187938	246.25	27.5	9.51874758	4.75937379	0.00000000	0.09518748 
2014-01-04 15:54:08 - INFO  --> 163	M82A1	128	0	4.94781600	2.47390800	0.00000000	0.04947816 
2014-01-04 15:54:08 - INFO  --> 182	louweiziff	96	0	3.71086200	1.85543100	0.00909161	0.03710862 
2014-01-04 15:54:08 - INFO  --> 134	lg907257666	320	2.5	12.36954001	6.18477001	0.00000000	0.00000000 
2014-01-04 15:54:08 - INFO  --> 106	leonada2008	380	20	14.68882876	7.34441438	0.00000000	0.14688829 
2014-01-04 15:54:08 - INFO  --> 214	lblove98	172.5	5	6.66795516	3.33397758	0.00000000	0.06667955 
2014-01-04 15:54:08 - INFO  --> 209	laosan123	10	0	0.38654813	0.19327407	0.00000000	0.00386548 
2014-01-04 15:54:08 - INFO  --> 216	kvinto	55	0	2.12601469	1.06300735	0.00000000	0.02126015 
2014-01-04 15:54:08 - INFO  --> 200	KoSMK	60	0	2.31928875	1.15964438	0.00000000	0.02319289 
2014-01-04 15:54:08 - INFO  --> 211	J_Crypto	110	5	4.25202938	2.12601469	0.00000000	0.04252029 
2014-01-04 15:54:08 - INFO  --> 66	jkcmosuan	7.5	0	0.28991109	0.14495555	0.00000000	0.00289911 
2014-01-04 15:54:08 - INFO  --> 41	jkcgc131231	120	10	4.63857750	2.31928875	0.00000000	0.04638578 
2014-01-04 15:54:09 - INFO  --> 180	jiajia1373	20	0	0.77309625	0.38654813	0.00000000	0.00773096 
2014-01-04 15:54:09 - INFO  --> 191	hybj001	50	0	1.93274063	0.96637032	0.00000000	0.01932741 
2014-01-04 15:54:09 - INFO  --> 203	hucyun	84	0	3.24700425	1.62350213	0.00000000	0.03247004 
2014-01-04 15:54:09 - INFO  --> 188	haston	96	0	3.71086200	1.85543100	0.00000000	0.03710862 
2014-01-04 15:54:09 - INFO  --> 201	fallmq	25	5	0.96637031	0.48318516	0.00000000	0.00966370 
2014-01-04 15:54:09 - INFO  --> 205	diffusion	62	20	2.39659838	1.19829919	0.00000000	0.02396598 
2014-01-04 15:54:09 - INFO  --> 95	czq3099	10	0	0.38654813	0.19327407	0.00000000	0.00386548 
2014-01-04 15:54:09 - INFO  --> 197	cici	40	0	1.54619250	0.77309625	0.00000000	0.01546193 
2014-01-04 15:54:09 - INFO  --> 162	aron	20	0	0.77309625	0.38654813	0.00000000	0.00773096 
2014-01-04 15:54:09 - INFO  --> 118	aniz88	10	0	0.38654813	0.19327407	0.00000000	0.00386548 
2014-01-04 15:54:09 - INFO  --> 65	1515866126	20	0	0.77309625	0.38654813	0.00000000	0.00773096 
2014-01-04 15:57:02 - INFO  --> ID	Username	Valid	Invalid	Percentage	Payout		Donation	Fee 
2014-01-04 15:57:02 - INFO  --> 187	ztsx08	637.5	0	2.66926266	1.33463133	0.00000000	0.02669263 
2014-01-04 15:57:02 - INFO  --> 206	zou1113322	110	10	0.46057865	0.23028933	0.00000000	0.00460579 
2014-01-04 15:57:02 - INFO  --> 132	yyc123	65	5	0.27216011	0.13608006	0.00000000	0.00272160 
2014-01-04 15:57:02 - INFO  --> 137	wydsmt	35	0	0.14654775	0.07327388	0.00000000	0.00146548 
2014-01-04 15:57:02 - INFO  --> 192	www1160	140	20	0.58619101	0.29309551	0.00000000	0.00586191 
2014-01-04 15:57:02 - INFO  --> 21	WTQ282859849	444	26.5	1.85906293	0.92953147	0.00000000	0.01859063 
2014-01-04 15:57:02 - INFO  --> 207	ttffvi	902.5	16.25	3.77883850	1.88941925	0.00000000	0.03778839 
2014-01-04 15:57:02 - INFO  --> 130	spectre6789	1200	0	5.02449441	2.51224721	0.00000000	0.05024494 
2014-01-04 15:57:02 - INFO  --> 161	shiyu	200	0	0.83741574	0.41870787	0.00000000	0.00837416 
2014-01-04 15:57:02 - INFO  --> 37	qwe57001	250	10	1.04676967	0.52338484	0.00000000	0.01046770 
2014-01-04 15:57:02 - INFO  --> 210	quick_zh	240	0	1.00489888	0.50244944	0.00000000	0.01004899 
2014-01-04 15:57:02 - INFO  --> 202	qq1187938	2645	135	11.07482310	5.53741155	0.00000000	0.11074823 
2014-01-04 15:57:02 - INFO  --> 163	M82A1	384	0	1.60783821	0.80391911	0.00000000	0.01607838 
2014-01-04 15:57:02 - INFO  --> 182	louweiziff	320	0	1.33986518	0.66993259	0.00328267	0.01339865 
2014-01-04 15:57:02 - INFO  --> 134	lg907257666	4952.5	120	20.73650714	10.36825357	0.00000000	0.00000000 
2014-01-04 15:57:02 - INFO  --> 106	leonada2008	3084	20	12.91295063	6.45647532	0.00000000	0.12912951 
2014-01-04 15:57:02 - INFO  --> 214	lblove98	1685	0	7.05522757	3.52761379	0.00000000	0.07055228 
2014-01-04 15:57:02 - INFO  --> 209	laosan123	70	0	0.29309551	0.14654776	0.00000000	0.00293096 
2014-01-04 15:57:02 - INFO  --> 67	l19198	60	0	0.25122472	0.12561236	0.00000000	0.00251225 
2014-01-04 15:57:03 - INFO  --> 216	kvinto	370	5	1.54921911	0.77460956	0.00000000	0.01549219 
2014-01-04 15:57:03 - INFO  --> 200	KoSMK	280	20	1.17238203	0.58619102	0.00000000	0.01172382 
2014-01-04 15:57:03 - INFO  --> 211	J_Crypto	857.5	0	3.59041996	1.79520998	0.00000000	0.03590420 
2014-01-04 15:57:03 - INFO  --> 66	jkcmosuan	32.5	0	0.13608006	0.06804003	0.00000000	0.00136080 
2014-01-04 15:57:03 - INFO  --> 41	jkcgc131231	1117.5	15	4.67906042	2.33953021	0.00000000	0.04679060 
2014-01-04 15:57:03 - INFO  --> 180	jiajia1373	280	0	1.17238203	0.58619102	0.00000000	0.01172382 
2014-01-04 15:57:03 - INFO  --> 185	ieheker	75	0	0.31403090	0.15701545	0.00000000	0.00314031 
2014-01-04 15:57:03 - INFO  --> 191	hybj001	425	5	1.77950844	0.88975422	0.00000000	0.01779508 
2014-01-04 15:57:03 - INFO  --> 203	hucyun	568	40	2.37826069	1.18913035	0.00000000	0.02378261 
2014-01-04 15:57:03 - INFO  --> 188	haston	512	0	2.14378428	1.07189214	0.00000000	0.02143784 
2014-01-04 15:57:03 - INFO  --> 201	fallmq	65	5	0.27216011	0.13608006	0.00000000	0.00272160 
2014-01-04 15:57:03 - INFO  --> 205	diffusion	606	40	2.53736968	1.26868484	0.00000000	0.02537370 
2014-01-04 15:57:03 - INFO  --> 95	czq3099	210	0	0.87928652	0.43964326	0.00000000	0.00879287 
2014-01-04 15:57:03 - INFO  --> 197	cici	320	0	1.33986518	0.66993259	0.00000000	0.01339865 
2014-01-04 15:57:03 - INFO  --> 162	aron	180	0	0.75367416	0.37683708	0.00000000	0.00753674 
2014-01-04 15:57:03 - INFO  --> 118	aniz88	300	0	1.25612360	0.62806180	0.00000000	0.01256124 
2014-01-04 15:57:03 - INFO  --> 65	1515866126	260	0	1.08864046	0.54432023	0.00000000	0.01088640 
2014-01-04 16:02:02 - INFO  --> ID	Username	Valid	Invalid	Percentage	Payout		Donation	Fee 
2014-01-04 16:02:02 - INFO  --> 187	ztsx08	1165	20	2.95018866	1.47509433	0.00000000	0.02950189 
2014-01-04 16:02:02 - INFO  --> 206	zou1113322	220	20	0.55711717	0.27855859	0.00000000	0.00557117 
2014-01-04 16:02:02 - INFO  --> 132	yyc123	105	0	0.26589683	0.13294842	0.00000000	0.00265897 
2014-01-04 16:02:02 - INFO  --> 137	wydsmt	125	10	0.31654385	0.15827193	0.00000000	0.00316544 
2014-01-04 16:02:02 - INFO  --> 192	www1160	190	30	0.48114665	0.24057333	0.00000000	0.00481147 
2014-01-04 16:02:02 - INFO  --> 21	WTQ282859849	640.75	79	1.62260376	0.81130188	0.00000000	0.01622604 
2014-01-04 16:02:02 - INFO  --> 207	ttffvi	1476.25	91.25	3.73838284	1.86919142	0.00000000	0.03738383 
2014-01-04 16:02:02 - INFO  --> 130	spectre6789	1920	40	4.86211350	2.43105675	0.00000000	0.04862114 
2014-01-04 16:02:02 - INFO  --> 161	shiyu	600	10	1.51941047	0.75970524	0.00000000	0.01519410 
2014-01-04 16:02:02 - INFO  --> 37	qwe57001	360	0	0.91164628	0.45582314	0.00000000	0.00911646 
2014-01-04 16:02:02 - INFO  --> 210	quick_zh	500	0	1.26617539	0.63308770	0.00000000	0.01266175 
2014-01-04 16:02:02 - INFO  --> 202	qq1187938	4216.25	300	10.67702398	5.33851199	0.00000000	0.10677024 
2014-01-04 16:02:02 - INFO  --> 163	M82A1	864	32	2.18795107	1.09397554	0.00000000	0.02187951 
2014-01-04 16:02:02 - INFO  --> 182	louweiziff	576	32	1.45863405	0.72931703	0.00357365	0.01458634 
2014-01-04 16:02:02 - INFO  --> 134	lg907257666	8267.5	228.75	20.93621008	10.46810504	0.00000000	0.00000000 
2014-01-04 16:02:02 - INFO  --> 106	leonada2008	4722	70	11.95776039	5.97888020	0.00000000	0.11957760 
2014-01-04 16:02:02 - INFO  --> 214	lblove98	3270	5	8.28078705	4.14039353	0.00000000	0.08280787 
2014-01-04 16:02:03 - INFO  --> 209	laosan123	145	0	0.36719086	0.18359543	0.00000000	0.00367191 
2014-01-04 16:02:03 - INFO  --> 67	l19198	95	0	0.24057332	0.12028666	0.00000000	0.00240573 
2014-01-04 16:02:03 - INFO  --> 216	kvinto	610	0	1.54473398	0.77236699	0.00000000	0.01544734 
2014-01-04 16:02:03 - INFO  --> 200	KoSMK	233.75	20	0.59193700	0.29596850	0.00000000	0.00591937 
2014-01-04 16:02:03 - INFO  --> 211	J_Crypto	122.5	0	0.31021297	0.15510649	0.00000000	0.00310213 
2014-01-04 16:02:03 - INFO  --> 66	jkcmosuan	110	0	0.27855859	0.13927930	0.00000000	0.00278559 
2014-01-04 16:02:03 - INFO  --> 41	jkcgc131231	1840	90	4.65952544	2.32976272	0.00000000	0.04659525 
2014-01-04 16:02:03 - INFO  --> 180	jiajia1373	280	0	0.70905822	0.35452911	0.00000000	0.00709058 
2014-01-04 16:02:03 - INFO  --> 185	ieheker	135	0	0.34186736	0.17093368	0.00000000	0.00341867 
2014-01-04 16:02:03 - INFO  --> 191	hybj001	1235	5	3.12745321	1.56372661	0.00000000	0.03127453 
2014-01-04 16:02:03 - INFO  --> 203	hucyun	1028	116	2.60325660	1.30162830	0.00000000	0.02603257 
2014-01-04 16:02:03 - INFO  --> 188	haston	992	32	2.51209197	1.25604599	0.00000000	0.02512092 
2014-01-04 16:02:03 - INFO  --> 201	fallmq	145	10	0.36719086	0.18359543	0.00000000	0.00367191 
2014-01-04 16:02:03 - INFO  --> 205	diffusion	1380	80	3.49464408	1.74732204	0.00000000	0.03494644 
2014-01-04 16:02:03 - INFO  --> 95	czq3099	200	0	0.50647016	0.25323508	0.00000000	0.00506470 
2014-01-04 16:02:03 - INFO  --> 197	cici	400	0	1.01294031	0.50647016	0.00000000	0.01012940 
2014-01-04 16:02:03 - INFO  --> 162	aron	460	0	1.16488136	0.58244068	0.00000000	0.01164881 
2014-01-04 16:02:03 - INFO  --> 118	aniz88	500	5	1.26617539	0.63308770	0.00000000	0.01266175 
2014-01-04 16:02:03 - INFO  --> 65	1515866126	360	0	0.91164628	0.45582314	0.00000000	0.00911646 
2014-01-04 16:03:01 - INFO  --> ID	Username	Valid	Invalid	Percentage	Payout		Donation	Fee 
2014-01-04 16:03:01 - INFO  --> 187	ztsx08	232.5	0	4.85969588	2.42984794	0.00000000	0.04859696 
2014-01-04 16:03:01 - INFO  --> 206	zou1113322	10	0	0.20901918	0.10450959	0.00000000	0.00209019 
2014-01-04 16:03:01 - INFO  --> 132	yyc123	10	0	0.20901918	0.10450959	0.00000000	0.00209019 
2014-01-04 16:03:02 - INFO  --> 137	wydsmt	5	5	0.10450959	0.05225480	0.00000000	0.00104510 
2014-01-04 16:03:02 - INFO  --> 192	www1160	20	0	0.41803836	0.20901918	0.00000000	0.00418038 
2014-01-04 16:03:02 - INFO  --> 21	WTQ282859849	111	15.5	2.32011287	1.16005644	0.00000000	0.02320113 
2014-01-04 16:03:02 - INFO  --> 207	ttffvi	220	16.25	4.59842191	2.29921096	0.00000000	0.04598422 
2014-01-04 16:03:02 - INFO  --> 130	spectre6789	360	0	7.52469039	3.76234520	0.00000000	0.07524690 
2014-01-04 16:03:02 - INFO  --> 37	qwe57001	60	0	1.25411507	0.62705754	0.00000000	0.01254115 
2014-01-04 16:03:02 - INFO  --> 210	quick_zh	60	0	1.25411507	0.62705754	0.00000000	0.01254115 
2014-01-04 16:03:02 - INFO  --> 202	qq1187938	481.25	28.75	10.05904792	5.02952396	0.00000000	0.10059048 
2014-01-04 16:03:02 - INFO  --> 163	M82A1	128	32	2.67544547	1.33772274	0.00000000	0.02675445 
2014-01-04 16:03:02 - INFO  --> 134	lg907257666	950	13.75	19.85682186	9.92841093	0.00000000	0.00000000 
2014-01-04 16:03:02 - INFO  --> 106	leonada2008	702	40	14.67314626	7.33657313	0.00000000	0.14673146 
2014-01-04 16:03:02 - INFO  --> 214	lblove98	375	0	7.83821916	3.91910958	0.00000000	0.07838219 
2014-01-04 16:03:02 - INFO  --> 209	laosan123	5	0	0.10450959	0.05225480	0.00000000	0.00104510 
2014-01-04 16:03:02 - INFO  --> 67	l19198	15	0	0.31352877	0.15676439	0.00000000	0.00313529 
2014-01-04 16:03:02 - INFO  --> 216	kvinto	80	0	1.67215342	0.83607671	0.00000000	0.01672153 
2014-01-04 16:03:02 - INFO  --> 200	KoSMK	55	3.75	1.14960548	0.57480274	0.00000000	0.01149605 
2014-01-04 16:03:02 - INFO  --> 211	J_Crypto	17.5	2.5	0.36578356	0.18289178	0.00000000	0.00365784 
2014-01-04 16:03:02 - INFO  --> 66	jkcmosuan	5	0	0.10450959	0.05225480	0.00000000	0.00104510 
2014-01-04 16:03:02 - INFO  --> 41	jkcgc131231	150	0	3.13528766	1.56764383	0.00000000	0.03135288 
2014-01-04 16:03:02 - INFO  --> 180	jiajia1373	20	0	0.41803836	0.20901918	0.00000000	0.00418038 
2014-01-04 16:03:02 - INFO  --> 185	ieheker	15	0	0.31352877	0.15676439	0.00000000	0.00313529 
2014-01-04 16:03:02 - INFO  --> 191	hybj001	90	0	1.88117260	0.94058630	0.00000000	0.01881173 
2014-01-04 16:03:03 - INFO  --> 203	hucyun	112	0	2.34101479	1.17050740	0.00000000	0.02341015 
2014-01-04 16:03:03 - INFO  --> 188	haston	96	0	2.00658410	1.00329205	0.00000000	0.02006584 
2014-01-04 16:03:03 - INFO  --> 201	fallmq	15	0	0.31352877	0.15676439	0.00000000	0.00313529 
2014-01-04 16:03:03 - INFO  --> 205	diffusion	184	40	3.84595287	1.92297644	0.00000000	0.03845953 
2014-01-04 16:03:03 - INFO  --> 197	cici	40	0	0.83607671	0.41803836	0.00000000	0.00836077 
2014-01-04 16:03:03 - INFO  --> 162	aron	80	0	1.67215342	0.83607671	0.00000000	0.01672153 
2014-01-04 16:03:03 - INFO  --> 118	aniz88	40	0	0.83607671	0.41803836	0.00000000	0.00836077 
2014-01-04 16:03:03 - INFO  --> 65	1515866126	40	0	0.83607671	0.41803836	0.00000000	0.00836077 
2014-01-04 16:03:05 - INFO  --> 187	ztsx08	50	0	1.34943661	0.67471831	0.00000000	0.01349437 
2014-01-04 16:03:05 - INFO  --> 206	zou1113322	30	0	0.80966197	0.40483099	0.00000000	0.00809662 
2014-01-04 16:03:05 - INFO  --> 137	wydsmt	0	5	0.00000000	0.00000000	0.00000000	0.00000000 
2014-01-04 16:03:05 - INFO  --> 192	www1160	60	0	1.61932393	0.80966197	0.00000000	0.01619324 
2014-01-04 16:03:05 - INFO  --> 21	WTQ282859849	59.5	5.75	1.60582957	0.80291479	0.00000000	0.01605830 
2014-01-04 16:03:05 - INFO  --> 207	ttffvi	166.25	5	4.48687673	2.24343837	0.00000000	0.04486877 
2014-01-04 16:03:05 - INFO  --> 130	spectre6789	160	0	4.31819715	2.15909858	0.00000000	0.04318197 
2014-01-04 16:03:05 - INFO  --> 37	qwe57001	35	0	0.94460563	0.47230282	0.00000000	0.00944606 
2014-01-04 16:03:05 - INFO  --> 210	quick_zh	20	0	0.53977464	0.26988732	0.00000000	0.00539775 
2014-01-04 16:03:05 - INFO  --> 202	qq1187938	501.25	20	13.52810202	6.76405101	0.00000000	0.13528102 
2014-01-04 16:03:05 - INFO  --> 163	M82A1	96	0	2.59091829	1.29545915	0.00000000	0.02590918 
2014-01-04 16:03:05 - INFO  --> 182	louweiziff	96	0	2.59091829	1.29545915	0.00634775	0.02590918 
2014-01-04 16:03:05 - INFO  --> 134	lg907257666	782.5	16.25	21.11868295	10.55934148	0.00000000	0.00000000 
2014-01-04 16:03:05 - INFO  --> 106	leonada2008	590	0	15.92335200	7.96167600	0.00000000	0.15923352 
2014-01-04 16:03:05 - INFO  --> 214	lblove98	185	0	4.99291546	2.49645773	0.00000000	0.04992915 
2014-01-04 16:03:06 - INFO  --> 209	laosan123	10	0	0.26988732	0.13494366	0.00000000	0.00269887 
2014-01-04 16:03:06 - INFO  --> 67	l19198	15	0	0.40483098	0.20241549	0.00000000	0.00404831 
2014-01-04 16:03:06 - INFO  --> 216	kvinto	40	0	1.07954929	0.53977465	0.00000000	0.01079549 
2014-01-04 16:03:06 - INFO  --> 200	KoSMK	40	1.25	1.07954929	0.53977465	0.00000000	0.01079549 
2014-01-04 16:03:06 - INFO  --> 211	J_Crypto	58.75	1.25	1.58558802	0.79279401	0.00000000	0.01585588 
2014-01-04 16:03:06 - INFO  --> 41	jkcgc131231	215	10	5.80257742	2.90128871	0.00000000	0.05802577 
2014-01-04 16:03:06 - INFO  --> 180	jiajia1373	40	0	1.07954929	0.53977465	0.00000000	0.01079549 
2014-01-04 16:03:06 - INFO  --> 191	hybj001	50	0	1.34943661	0.67471831	0.00000000	0.01349437 
2014-01-04 16:03:06 - INFO  --> 203	hucyun	109	33.25	2.94177181	1.47088591	0.00000000	0.02941772 
2014-01-04 16:03:06 - INFO  --> 188	haston	64	0	1.72727886	0.86363943	0.00000000	0.01727279 
2014-01-04 16:03:06 - INFO  --> 201	fallmq	10	0	0.26988732	0.13494366	0.00000000	0.00269887 
2014-01-04 16:03:06 - INFO  --> 205	diffusion	32	0	0.86363943	0.43181972	0.00000000	0.00863639 
2014-01-04 16:03:06 - INFO  --> 95	czq3099	30	0	0.80966197	0.40483099	0.00000000	0.00809662 
2014-01-04 16:03:06 - INFO  --> 197	cici	40	0	1.07954929	0.53977465	0.00000000	0.01079549 
2014-01-04 16:03:06 - INFO  --> 162	aron	20	0	0.53977464	0.26988732	0.00000000	0.00539775 
2014-01-04 16:03:06 - INFO  --> 118	aniz88	40	0	1.07954929	0.53977465	0.00000000	0.01079549 
2014-01-04 16:03:06 - INFO  --> 65	1515866126	60	0	1.61932393	0.80966197	0.00000000	0.01619324 
2014-01-04 16:05:01 - INFO  --> ID	Username	Valid	Invalid	Percentage	Payout		Donation	Fee 
2014-01-04 16:05:01 - INFO  --> 187	ztsx08	112.5	0	1.13843352	0.56921676	0.00000000	0.01138434 
2014-01-04 16:05:01 - INFO  --> 206	zou1113322	20	0	0.20238818	0.10119409	0.00000000	0.00202388 
2014-01-04 16:05:01 - INFO  --> 132	yyc123	15	0	0.15179114	0.07589557	0.00000000	0.00151791 
2014-01-04 16:05:01 - INFO  --> 137	wydsmt	15	5	0.15179114	0.07589557	0.00000000	0.00151791 
2014-01-04 16:05:01 - INFO  --> 192	www1160	60	0	0.60716454	0.30358227	0.00000000	0.00607165 
2014-01-04 16:05:01 - INFO  --> 21	WTQ282859849	180.25	24	1.82402348	0.91201174	0.00000000	0.01824023 
2014-01-04 16:05:01 - INFO  --> 207	ttffvi	376.25	10	3.80742765	1.90371383	0.00000000	0.03807428 
2014-01-04 16:05:01 - INFO  --> 130	spectre6789	280	0	2.83343453	1.41671727	0.00000000	0.02833435 
2014-01-04 16:05:01 - INFO  --> 161	shiyu	40	0	0.40477636	0.20238818	0.00000000	0.00404776 
2014-01-04 16:05:02 - INFO  --> 37	qwe57001	105	10	1.06253795	0.53126898	0.00000000	0.01062538 
2014-01-04 16:05:02 - INFO  --> 210	quick_zh	120	0	1.21432908	0.60716454	0.00000000	0.01214329 
2014-01-04 16:05:02 - INFO  --> 202	qq1187938	785	33.75	7.94373609	3.97186805	0.00000000	0.07943736 
2014-01-04 16:05:02 - INFO  --> 163	M82A1	256	0	2.59056871	1.29528436	0.00000000	0.02590569 
2014-01-04 16:05:02 - INFO  --> 182	louweiziff	256	0	2.59056871	1.29528436	0.00634689	0.02590569 
2014-01-04 16:05:02 - INFO  --> 134	lg907257666	2001.25	11.25	20.25146731	10.12573366	0.00000000	0.00000000 
2014-01-04 16:05:02 - INFO  --> 106	leonada2008	1338	0	13.53976928	6.76988464	0.00000000	0.13539769 
2014-01-04 16:05:02 - INFO  --> 214	lblove98	545	0	5.51507792	2.75753896	0.00000000	0.05515078 
2014-01-04 16:05:02 - INFO  --> 209	laosan123	35	0	0.35417932	0.17708966	0.00000000	0.00354179 
2014-01-04 16:05:02 - INFO  --> 67	l19198	25	0	0.25298523	0.12649262	0.00000000	0.00252985 
2014-01-04 16:05:02 - INFO  --> 216	kvinto	360	0	3.64298725	1.82149363	0.00000000	0.03642987 
2014-01-04 16:05:02 - INFO  --> 200	KoSMK	102.5	7.5	1.03723943	0.51861972	0.00000000	0.01037239 
2014-01-04 16:05:02 - INFO  --> 211	J_Crypto	196.25	0	1.98593402	0.99296701	0.00000000	0.01985934 
2014-01-04 16:05:02 - INFO  --> 66	jkcmosuan	20	0	0.20238818	0.10119409	0.00000000	0.00202388 
2014-01-04 16:05:02 - INFO  --> 41	jkcgc131231	520	0	5.26209269	2.63104635	0.00000000	0.05262093 
2014-01-04 16:05:02 - INFO  --> 180	jiajia1373	100	0	1.01194090	0.50597045	0.00000000	0.01011941 
2014-01-04 16:05:02 - INFO  --> 185	ieheker	10	0	0.10119409	0.05059705	0.00000000	0.00101194 
2014-01-04 16:05:02 - INFO  --> 191	hybj001	360	0	3.64298725	1.82149363	0.00000000	0.03642987 
2014-01-04 16:05:02 - INFO  --> 203	hucyun	430	32	4.35134588	2.17567294	0.00000000	0.04351346 
2014-01-04 16:05:02 - INFO  --> 188	haston	224	0	2.26674762	1.13337381	0.00000000	0.02266748 
2014-01-04 16:05:02 - INFO  --> 201	fallmq	25	5	0.25298523	0.12649262	0.00000000	0.00252985 
2014-01-04 16:05:02 - INFO  --> 205	diffusion	414	0	4.18943534	2.09471767	0.00000000	0.04189435 
2014-01-04 16:05:02 - INFO  --> 95	czq3099	80	0	0.80955272	0.40477636	0.00000000	0.00809553 
2014-01-04 16:05:02 - INFO  --> 197	cici	140	0	1.41671726	0.70835863	0.00000000	0.01416717 
2014-01-04 16:05:02 - INFO  --> 162	aron	100	0	1.01194090	0.50597045	0.00000000	0.01011941 
2014-01-04 16:05:02 - INFO  --> 118	aniz88	115	0	1.16373204	0.58186602	0.00000000	0.01163732 
2014-01-04 16:05:03 - INFO  --> 65	1515866126	120	0	1.21432908	0.60716454	0.00000000	0.01214329 
2014-01-04 16:06:02 - INFO  --> ID	Username	Valid	Invalid	Percentage	Payout		Donation	Fee 
2014-01-04 16:06:02 - INFO  --> 187	ztsx08	332.5	0	2.70122063	1.35061032	0.00000000	0.02701221 
2014-01-04 16:06:02 - INFO  --> 206	zou1113322	90	0	0.73115746	0.36557873	0.00000000	0.00731157 
2014-01-04 16:06:02 - INFO  --> 132	yyc123	50	0	0.40619859	0.20309930	0.00000000	0.00406199 
2014-01-04 16:06:02 - INFO  --> 137	wydsmt	25	5	0.20309930	0.10154965	0.00000000	0.00203099 
2014-01-04 16:06:02 - INFO  --> 192	www1160	60	0	0.48743831	0.24371916	0.00000000	0.00487438 
2014-01-04 16:06:02 - INFO  --> 21	WTQ282859849	177	19.5	1.43794301	0.71897151	0.00000000	0.01437943 
2014-01-04 16:06:02 - INFO  --> 207	ttffvi	492.5	35	4.00105612	2.00052806	0.00000000	0.04001056 
2014-01-04 16:06:02 - INFO  --> 130	spectre6789	680	0	5.52430083	2.76215042	0.00000000	0.05524301 
2014-01-04 16:06:02 - INFO  --> 161	shiyu	300	0	2.43719154	1.21859577	0.00000000	0.02437192 
2014-01-04 16:06:02 - INFO  --> 37	qwe57001	140	10	1.13735605	0.56867803	0.00000000	0.01137356 
2014-01-04 16:06:03 - INFO  --> 210	quick_zh	140	0	1.13735605	0.56867803	0.00000000	0.01137356 
2014-01-04 16:06:03 - INFO  --> 202	qq1187938	128	128	1.03986839	0.51993420	0.00000000	0.01039868 
2014-01-04 16:06:03 - INFO  --> 163	M82A1	576	64	4.67940776	2.33970388	0.00000000	0.04679408 
2014-01-04 16:06:03 - INFO  --> 182	louweiziff	224	32	1.81976969	0.90988485	0.00445844	0.01819770 
2014-01-04 16:06:03 - INFO  --> 134	lg907257666	2675	93.75	21.73162459	10.86581230	0.00000000	0.00000000 
2014-01-04 16:06:03 - INFO  --> 106	leonada2008	1692	0	13.74576030	6.87288015	0.00000000	0.13745760 
2014-01-04 16:06:03 - INFO  --> 214	lblove98	825	0	6.70227674	3.35113837	0.00000000	0.06702277 
2014-01-04 16:06:03 - INFO  --> 209	laosan123	35	0	0.28433901	0.14216951	0.00000000	0.00284339 
2014-01-04 16:06:03 - INFO  --> 67	l19198	15	0	0.12185958	0.06092979	0.00000000	0.00121860 
2014-01-04 16:06:03 - INFO  --> 216	kvinto	304	0	2.46968743	1.23484372	0.00000000	0.02469687 
2014-01-04 16:06:03 - INFO  --> 200	KoSMK	162.5	2.5	1.32014542	0.66007271	0.00000000	0.01320145 
2014-01-04 16:06:03 - INFO  --> 211	J_Crypto	490	8.75	3.98074619	1.99037310	0.00000000	0.03980746 
2014-01-04 16:06:03 - INFO  --> 66	jkcmosuan	35	0	0.28433901	0.14216951	0.00000000	0.00284339 
2014-01-04 16:06:03 - INFO  --> 41	jkcgc131231	460	55	3.73702703	1.86851352	0.00000000	0.03737027 
2014-01-04 16:06:03 - INFO  --> 180	jiajia1373	180	20	1.46231493	0.73115747	0.00000000	0.01462315 
2014-01-04 16:06:03 - INFO  --> 185	ieheker	35	5	0.28433901	0.14216951	0.00000000	0.00284339 
2014-01-04 16:06:03 - INFO  --> 191	hybj001	215	0	1.74665394	0.87332697	0.00000000	0.01746654 
2014-01-04 16:06:03 - INFO  --> 203	hucyun	435.5	255.5	3.53798972	1.76899486	0.00000000	0.03537990 
2014-01-04 16:06:03 - INFO  --> 188	haston	352	0	2.85963808	1.42981904	0.00000000	0.02859638 
2014-01-04 16:06:03 - INFO  --> 34	gaosony	13.75	0	0.11170461	0.05585231	0.00000000	0.00111705 
2014-01-04 16:06:03 - INFO  --> 201	fallmq	40	5	0.32495887	0.16247944	0.00000000	0.00324959 
2014-01-04 16:06:04 - INFO  --> 205	diffusion	452	0	3.67203526	1.83601763	0.00000000	0.03672035 
2014-01-04 16:06:04 - INFO  --> 95	czq3099	50	0	0.40619859	0.20309930	0.00000000	0.00406199 
